Date,GFF,AAN,NEOV,TPST,VLYPP,KEN,JNPR,FHN,CIG,ONCY,MAA,PDM,MSC,BRP,HHS,SMFG,INSG,PNR,OPTT,UTMD,SBRA,ACCD,SBLK,CCS,RDVT,DZSI,CII,FRLN,TTEC,FMAO,NOM,PGEN,V,NTRA,ELUT,BCTX,WEA,JMIA,SFST,USA,CVV,ADUS,PUMP,KGC,FGH,ORMP,GNTY,MRK,GGZ,FNKO,KIM,TOI,PRG,SNOW,DRD,NNI,BILI,ITRI,UMBF,JBGS,DEI,JKHY,MMLP,VNRX,TCX,ATRC,BOOT,CAAS,GPRE,HSIC,AMN,URBN,SPOT,III,UK
2022-04-01 00:00:00,17.164289474487305,19.0057315826416,5.789999961853027,3.200000047683716,23.925447463989258,45.891292572021484,35.01238250732422,22.284059524536133,2.7696890830993652,1.5700000524520874,201.10546875,14.973326683044434,5.369999885559082,27.770000457763672,7.650000095367432,6.360000133514404,4.039999961853027,53.318695068359375,1.3899999856948853,88.52178192138672,12.848504066467285,18.8799991607666,23.574752807617188,52.54969024658203,28.170000076293945,13.3100004196167,17.884597778320312,16.350000381469727,78.70494079589844,34.32674789428711,12.658209800720215,2.2699999809265137,223.25318908691406,42.900001525878906,6.28000020980835,10.350000381469727,10.632793426513672,9.479999542236328,50.900001525878906,6.888627529144287,4.559999942779541,90.83000183105469,14.319999694824219,5.733358383178711,3.069999933242798,8.649999618530273,33.7719841003418,79.99152374267578,12.920573234558105,17.530000686645508,22.837440490722656,7.139999866485596,29.030000686645508,234.80999755859375,8.852397918701172,84.38520050048828,27.6200008392334,53.279998779296875,94.31350708007812,27.047597885131836,30.96341323852539,196.20526123046875,4.1821818351745605,3.049999952316284,69.7300033569336,66.01000213623047,92.73999786376953,2.9800000190734863,31.489999771118164,89.33999633789062,105.27999877929688,24.709999084472656,153.6999969482422,6.490927696228027,72.0
2022-04-04 00:00:00,17.002199172973633,19.760299682617188,5.739999771118164,3.8499999046325684,23.583911895751953,43.82038116455078,34.97434997558594,22.350297927856445,2.8120386600494385,1.590000033378601,198.7863006591797,14.64519214630127,5.949999809265137,27.899999618530273,7.869999885559082,6.409999847412109,4.150000095367432,53.23125457763672,1.4500000476837158,87.75696563720703,12.525164604187012,18.899999618530273,21.804317474365234,52.81278610229492,28.6200008392334,13.5600004196167,17.842008590698242,16.799999237060547,79.64917755126953,34.35524368286133,12.667654991149902,2.5299999713897705,224.6142578125,44.540000915527344,6.300000190734863,10.479999542236328,10.641611099243164,11.819999694824219,50.09000015258789,6.914046764373779,4.769999980926514,87.9000015258789,14.430000305175781,5.733358383178711,3.0999999046325684,9.0,33.74327087402344,79.96279907226562,12.883814811706543,17.6299991607666,22.67161750793457,7.980000019073486,28.549999237060547,241.22999572753906,8.643572807312012,83.87555694580078,32.189998626708984,54.02000045776367,93.40525817871094,26.77300262451172,30.248023986816406,196.42062377929688,4.201956748962402,2.950000047683716,69.5,64.5,92.4000015258789,3.1700000762939453,30.829999923706055,87.70999908447266,104.16999816894531,25.09000015258789,158.83999633789062,6.575962066650391,71.27999877929688
2022-04-05 00:00:00,16.473281860351562,19.675413131713867,5.739999771118164,3.890000104904175,23.323266983032227,40.8865966796875,34.49903106689453,22.18943977355957,2.7442784309387207,1.5700000524520874,199.1822509765625,14.308422088623047,6.050000190734863,26.84000015258789,7.679999828338623,6.25,3.940000057220459,52.366573333740234,1.3600000143051147,85.3154525756836,11.946556091308594,17.719999313354492,21.338415145874023,49.60698318481445,27.770000457763672,13.15999984741211,17.773883819580078,16.649999618530273,78.75263977050781,34.573768615722656,12.733777046203613,2.4000000953674316,222.9868927001953,42.79999923706055,6.5,10.510000228881836,10.597526550292969,11.0,49.5099983215332,6.803896903991699,4.889999866485596,86.12000274658203,13.899999618530273,5.580976963043213,3.2699999809265137,8.600000381469727,33.5422477722168,80.18307495117188,12.700021743774414,18.049999237060547,22.247848510742188,8.359999656677246,27.610000610351562,227.08999633789062,8.216841697692871,83.35611724853516,30.15999984741211,52.150001525878906,92.92212677001953,25.940067291259766,29.486785888671875,199.46522521972656,4.2217302322387695,2.940000057220459,68.22000122070312,63.459999084472656,93.0,3.049999952316284,28.75,87.13999938964844,100.91000366210938,24.969999313354492,148.91000366210938,6.415341854095459,65.76000213623047
2022-04-06 00:00:00,16.08938980102539,19.0057315826416,5.639999866485596,4.150000095367432,23.00869369506836,40.852081298828125,33.82406997680664,22.23674964904785,2.7273385524749756,1.5499999523162842,204.8292694091797,14.22206974029541,5.929999828338623,25.940000534057617,7.710000038146973,6.159999847412109,3.7799999713897705,51.29787063598633,1.309999942779541,84.95266723632812,11.835939407348633,16.649999618530273,20.437665939331055,47.492530822753906,25.940000534057617,12.789999961853027,17.552457809448242,15.899999618530273,74.32714080810547,34.364742279052734,12.573190689086914,2.369999885559082,216.0040740966797,42.290000915527344,6.489999771118164,10.720000267028809,10.474095344543457,10.170000076293945,49.45000076293945,6.702219486236572,4.809999942779541,86.06999969482422,13.770000457763672,5.580976963043213,3.140000104904175,8.5,33.350791931152344,81.38026428222656,12.516230583190918,17.84000015258789,22.266273498535156,7.849999904632568,27.360000610351562,212.08999633789062,7.980777263641357,83.46392822265625,30.020000457763672,51.540000915527344,91.71435546875,25.9309139251709,29.486785888671875,199.4358673095703,4.419468879699707,2.9800000190734863,68.06999969482422,62.040000915527344,89.55999755859375,2.9000000953674316,28.940000534057617,88.70999908447266,100.83000183105469,24.34000015258789,145.63999938964844,6.396445274353027,63.599998474121094
2022-04-07 00:00:00,15.696962356567383,19.64711570739746,5.670000076293945,3.740000009536743,23.08958625793457,40.396480560302734,33.938140869140625,22.170513153076172,2.7103986740112305,1.5700000524520874,203.697998046875,13.902569770812988,5.840000152587891,25.43000030517578,7.599999904632568,6.159999847412109,3.6700000762939453,51.70592498779297,1.2899999618530273,85.79591369628906,11.793395042419434,16.040000915527344,21.113229751586914,46.37196350097656,25.770000457763672,12.760000228881836,17.518386840820312,16.049999237060547,75.03292846679688,33.870704650878906,12.478724479675293,2.2899999618530273,213.18333435058594,42.36000061035156,6.5,11.119999885559082,10.368298530578613,9.789999961853027,48.189998626708984,6.710691928863525,4.78000020980835,89.33999633789062,14.0,5.666691780090332,3.059999942779541,8.25,33.09233474731445,83.13296508789062,12.516230583190918,17.799999237060547,22.137300491333008,7.119999885559082,27.3700008392334,213.8800048828125,8.098809242248535,83.40512084960938,27.610000610351562,51.2599983215332,90.95103454589844,25.418336868286133,28.899799346923828,199.40650939941406,4.3799214363098145,2.9000000953674316,68.62999725341797,62.02000045776367,91.77999877929688,2.950000047683716,28.649999618530273,89.5199966430664,103.55999755859375,24.719999313354492,141.38999938964844,6.368100643157959,66.72000122070312
2022-04-08 00:00:00,15.40691089630127,19.845190048217773,5.630000114440918,3.7100000381469727,22.9188175201416,40.154876708984375,33.68147659301758,22.142122268676758,2.7188687324523926,1.5499999523162842,202.0576171875,13.937110900878906,5.78000020980835,24.81999969482422,7.730000019073486,6.190000057220459,3.5,51.74478530883789,1.25,85.02130889892578,11.64874267578125,15.40999984741211,21.97515106201172,46.196571350097656,26.110000610351562,12.539999961853027,17.54393768310547,16.200000762939453,74.6705093383789,33.71868896484375,12.318136215209961,2.130000114440918,214.00193786621094,42.86000061035156,6.550000190734863,11.899999618530273,10.350661277770996,9.319999694824219,47.86000061035156,6.685272693634033,4.820000171661377,89.30000305175781,14.850000381469727,5.914311408996582,3.140000104904175,7.96999979019165,32.853023529052734,83.97577667236328,12.525419235229492,18.0,22.432096481323242,7.300000190734863,27.559999465942383,208.33999633789062,8.28947639465332,82.95427703857422,25.709999084472656,51.02000045776367,90.00413513183594,25.033903121948242,28.890628814697266,196.31295776367188,4.547999858856201,2.9200000762939453,66.04000091552734,61.11000061035156,93.12000274658203,2.7899999618530273,28.1299991607666,90.4000015258789,103.30000305175781,25.229999542236328,141.27999877929688,6.264171123504639,68.4000015258789
2022-04-11 00:00:00,15.586061477661133,20.052698135375977,5.699999809265137,3.559999942779541,22.604244232177734,39.257484436035156,32.71181106567383,22.161048889160156,2.7781589031219482,1.5399999618530273,195.9674835205078,13.945745468139648,6.110000133514404,24.350000381469727,7.460000038146973,6.159999847412109,3.4100000858306885,51.06470489501953,1.25,84.86441802978516,11.572163581848145,13.800000190734863,19.94846534729004,48.145381927490234,24.84000015258789,12.380000114440918,17.313993453979492,15.824999809265137,74.8898696899414,32.74959182739258,12.29924201965332,2.0399999618530273,211.8025665283203,40.779998779296875,6.400000095367432,11.680000305175781,10.244863510131836,8.949999809265137,48.400001525878906,6.592069625854492,4.949999809265137,88.79000091552734,14.449999809265137,5.81907320022583,3.109999895095825,7.170000076293945,33.10190963745117,82.97013854980469,12.433524131774902,17.850000381469727,22.542640686035156,6.989999771118164,27.780000686645508,208.52999877929688,8.298556327819824,82.55245208740234,27.56999969482422,50.189998626708984,90.8350830078125,25.21696662902832,28.762226104736328,194.3745880126953,4.360147476196289,2.7799999713897705,66.0,59.099998474121094,92.4000015258789,2.9200000762939453,28.639999389648438,90.20999908447266,101.51000213623047,25.200000762939453,139.61000061035156,6.2074809074401855,59.279998779296875
2022-04-12 00:00:00,15.756680488586426,20.014968872070312,5.800000190734863,3.5,22.64918327331543,39.83043670654297,32.53118133544922,21.801477432250977,2.7358086109161377,1.5399999618530273,195.7789764404297,13.885299682617188,6.25,24.139999389648438,7.539999961853027,6.119999885559082,3.440000057220459,51.122989654541016,1.2699999809265137,84.08979797363281,11.053116798400879,13.770000457763672,20.608497619628906,48.057682037353516,24.610000610351562,12.359999656677246,17.348060607910156,15.600000381469727,76.96908569335938,32.873104095458984,12.327582359313965,1.9199999570846558,208.49851989746094,40.02000045776367,6.199999809265137,9.90999984741211,10.253683090209961,8.739999771118164,48.560001373291016,6.592069625854492,5.050000190734863,86.83999633789062,15.170000076293945,5.838120460510254,3.0999999046325684,6.909999847412109,33.341224670410156,82.01238250732422,12.424334526062012,17.43000030517578,22.487369537353516,7.269999980926514,27.6299991607666,210.94000244140625,8.389349937438965,82.63084411621094,24.940000534057617,49.939998626708984,89.85919952392578,25.198659896850586,28.624649047851562,196.5087432861328,4.834721565246582,2.759999990463257,65.79000091552734,59.060001373291016,92.56999969482422,2.990000009536743,30.239999771118164,91.04000091552734,103.77999877929688,25.209999084472656,138.89999389648438,6.2547221183776855,61.68000030517578
2022-04-13 00:00:00,15.927301406860352,20.30736541748047,5.849999904632568,3.380000114440918,22.73906135559082,40.58286666870117,33.481834411621094,21.6595401763916,2.8035686016082764,1.559999942779541,195.3790283203125,14.178894996643066,5.75,24.84000015258789,7.679999828338623,6.139999866485596,3.450000047683716,51.45331573486328,1.2799999713897705,85.0114974975586,10.942500114440918,14.050000190734863,21.843141555786133,50.376773834228516,25.649999618530273,12.8100004196167,17.459318161010742,15.449999809265137,76.95954895019531,33.186641693115234,12.244186401367188,1.9299999475479126,210.34286499023438,41.650001525878906,6.300000190734863,9.029999732971191,10.288946151733398,8.84000015258789,48.849998474121094,6.617487907409668,5.039999961853027,88.81999969482422,15.329999923706055,5.847644329071045,3.059999942779541,7.059999942779541,33.61882019042969,82.49126434326172,12.461092948913574,17.040000915527344,23.07695960998535,7.019999980926514,27.709999084472656,214.41000366210938,8.74344539642334,83.74816131591797,26.239999771118164,50.56999969482422,91.39549255371094,25.409183502197266,28.918142318725586,196.2835693359375,5.4081645011901855,2.950000047683716,65.44999694824219,58.7599983215332,95.26000213623047,2.9100000858306885,31.530000686645508,91.95999908447266,105.16999816894531,26.110000610351562,141.33999633789062,6.292515277862549,59.040000915527344
2022-04-14 00:00:00,15.816394805908203,20.16588020324707,5.849999904632568,3.4100000858306885,22.631208419799805,40.32745361328125,33.396278381347656,21.801477432250977,2.8205087184906006,1.5,194.6492919921875,14.230705261230469,5.28000020980835,23.280000686645508,7.699999809265137,6.099999904632568,3.299999952316284,50.938392639160156,1.2400000095367432,87.10981750488281,11.02759075164795,13.210000038146973,23.65240478515625,49.52903747558594,26.700000762939453,12.539999961853027,17.228242874145508,15.300000190734863,76.95954895019531,32.911109924316406,12.651693344116211,1.7799999713897705,209.86944580078125,39.52000045776367,6.480000019073486,8.609999656677246,10.183148384094238,8.1899995803833,48.09000015258789,6.583596229553223,5.039999961853027,89.45999908447266,15.65999984741211,5.847644329071045,3.0999999046325684,6.860000133514404,33.07319259643555,83.23831176757812,12.442713737487793,16.690000534057617,23.15066146850586,6.900000095367432,27.0,198.6300048828125,8.852397918701172,83.41492462158203,24.940000534057617,50.0099983215332,90.03311157226562,25.180355072021484,28.44121742248535,196.27378845214844,5.358730316162109,2.799999952316284,65.16999816894531,57.04999923706055,94.51000213623047,2.9100000858306885,31.200000762939453,91.36000061035156,104.0,26.059999465942383,136.27000427246094,6.311411380767822,59.7599983215332
2022-04-18 00:00:00,15.671370506286621,19.99610710144043,5.849999904632568,2.859999895095825,22.568294525146484,40.00991439819336,33.367759704589844,21.858251571655273,2.845918655395508,1.440000057220459,192.55487060546875,14.213434219360352,4.730000019073486,22.440000534057617,7.619999885559082,6.119999885559082,3.259999990463257,50.2583122253418,1.2000000476837158,85.9429931640625,10.53407096862793,13.020000457763672,24.62303924560547,49.45108413696289,26.639999389648438,12.15999984741211,17.27103042602539,14.100000381469727,75.80549621582031,33.78519821166992,12.481110572814941,1.6399999856948853,210.2442169189453,37.939998626708984,7.409999847412109,7.650000095367432,10.20078182220459,8.039999961853027,47.81999969482422,6.634434223175049,5.039999961853027,89.18000030517578,15.75,5.800025939941406,3.0299999713897705,6.519999980926514,33.05404281616211,82.43379974365234,12.323248863220215,17.139999389648438,23.132234573364258,7.090000152587891,27.110000610351562,192.38999938964844,8.74344539642334,83.3855209350586,23.34000015258789,48.66999816894531,90.16838836669922,25.024749755859375,28.24860954284668,195.84304809570312,5.398277759552002,2.819999933242798,63.84000015258789,55.900001525878906,94.61000061035156,2.9000000953674316,30.200000762939453,90.13999938964844,104.52999877929688,26.260000228881836,134.42999267578125,5.867344856262207,55.20000076293945
